,uri,tituloOriginal,tituloExtraido,codigo
408,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/588,Chinese Core Ontology Construction from a Bilingual Term Bank,Chinese Core Ontology Construction from a Bilingual Term Bank,c9a20147d0305f3439c644f4352fc56cae8a0f6f
409,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/541,Corpus Exploitation from Wikipedia for Ontology Construction,Corpus Exploitation from Wikipedia for Ontology Construction,57c7090b82ed96ee3da5fe8bd2c6c20fd470e91b
410,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/763,Unsupervised Acquisition of Verb Subcategorization Frames from Shallow-Parsed Corpora,Unsupervised Acquisition of Verb Subcategorization Frames from Shallow-Parsed Corpora,a2838a8d502856aa3b6ac8621776de1cf1f15e65
411,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/437,Subjective Evaluation of an Emotional Speech Database for Basque,Subjective Evaluation of an Emotional Speech Database for Basque,b9c983f9a05044477401068f4f74fb9d08f19f1a
412,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/461,Text Independent Speaker Identification in Multilingual Environments,Text Independent Speaker Identification in Multilingual Environments,70397a822df2b59430dbe7986aebd68f46c5a681
413,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/442,Connecting Text Mining and Pathways using the PathText Resource,Connecting Text Mining and Pathways using the PathText Resource,7b07234be1774b21ea3fdadf6dc36461d3b41c00
414,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/880,A Pilot Arabic Propbank,A Pilot Arabic Propbank,f83e6d9413f2d840d8ddf84daf9f2d75993400b9
415,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/205,Exploring and Enriching a Language Resource Archive via the Web,Exploring and Enriching a Language Resource Archive via the Web,716b456f0c2a272a4a2e8c4ef76695c9cba3185e
416,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/54,DIAC+: a Professional Diacritics Recovering System,DIAC+: a Professional Diacritics Recovering System,8d49cabb51b5ce2e3621beee2da2269cfacb7047
417,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/811,A Common Ground for Virtual Humans: Using an Ontology in a Natural Language Oriented Virtual Human Architecture,A Common Ground for Virtual Humans: Using an Ontology in a Natural Language Oriented Virtual Human Architecture,285f5f1a8b899a7743f7a3b77d8f09f5812641ec
418,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/289,What would you Ask a conversational Agent? Observations of Human-Agent Dialogues in a Museum Setting,What would you Ask a conversational Agent? Observations of Human-Agent Dialogues in a Museum Setting,28a07e4379ab54a2d779735c69776f58ce638576
419,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/117,Tapping Huge Temporally Indexed Textual Resources with WCTAnalyze,Tapping Huge Temporally Indexed Textual Resources with WCTAnalyze,fb1ae2082c143b455b1d2739c3e6524225b80b95
420,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/355,A Knowledge-Modeling Approach for Multilingual Regulus Lexica,A Knowledge-Modeling Approach for Multilingual Regulus Lexica,7f603534aca1df9f71088a3ecf4725892eae21b5
421,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/222,ISOcat: Corralling Data Categories in the Wild,ISOcat: Corralling Data Categories in the Wild,384df599f9ff876c2e85697f6e4fb0c4be670195
422,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/326,JURISDIC: Polish Speech Database for Taking Dictation of Legal Texts,JURISDIC: Polish Speech Database for Taking Dictation of Legal Texts,940ddb89fc8a91d248c3e27cf2775e4a1d531542
423,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/871,ODL: an Object Description Language for Lexical Information,ODL: an Object Description Language for Lexical Information,fa9189ad98cb575be737f2ae27a99f9f61705880
424,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/342,Named Entity Recognition for Digitised Historical Texts,Named Entity Recognition for Digitised Historical Texts,ed48284fc556f00be4a891941a0f61376be29dbc
425,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/870,Building an Annotated Corpus for Text Summarization and Question Answering,Building an Annotated Corpus for Text Summarization and Question Answering,a7dd9977a313011e53d8d6f75f0a4ace37dc499f
426,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/327,Audio Database in Support of Potentiel Threat and Crisis Situation Management,Audio Database in Support of Potentiel Threat and Crisis Situation Management,b99714a7b1e9d03efdc4f69b996637b3fea7bdaa
427,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/37,Professor or Screaming Beast? Detecting Anomalous Words in Chinese,Professor or Screaming Beast? Detecting Anomalous Words in Chinese,e3fd95d607772ded0a8ee5116449c92d736ebbdd
428,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/276,Sentiment Analysis and the Use of Extrinsic Datasets in Evaluation,Sentiment Analysis and the Use of Extrinsic Datasets in Evaluation,6580f6ec0a53c2ea4922a49b6d3df8bb535cedcc
429,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/604,Towards Spanish Verbs  Selectional Preferences Automatic Acquisition: Semantic Annotation of the SenSem Corpus,Towards Spanish Verbs' Selectional Preferences Automatic Acquisition: Semantic Annotation of the SenSem Corpus,26567aeb860209d1df93f7fed2f2a07b5cba0f58
430,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/463,Mutual Bilingual Terminology Extraction,Mutual Bilingual Terminology Extraction,16ec6001658067a7fde806f2d1ce56be97d29ea6
431,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/546,An Empirical Approach to a Preliminary Successful Identification and Resolution of Temporal Expressions in Spanish News Corpora,An Empirical Approach to a Preliminary Successful Identification and Resolution of Temporal Expressions in Spanish News Corpora,8bbf3b08509d8dec3ef44a8498498d02b3c923dc
432,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/742,Linguistic Description and Automatic Extraction of Definitions from German Court Decisions,Linguistic Description and Automatic Extraction of Definitions from German Court Decisions,076cfcb7438497ba1fa46d4b275473923f43f182
433,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/216,Exploring and Navigating: Tools for GermaNet,Exploring and Navigating: Tools for GermaNet,65096adaeaa121025b4b5cba021e65b31f3c96b7
434,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/818,Modelling Word Similarity: an Evaluation of Automatic Synonymy Extraction Algorithms.,Modelling Word Similarity: an Evaluation of Automatic Synonymy Extraction Algorithms.,afd5da111e80fd0ee783b1ecf1bcb1be8cbff8f4
435,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/784,The Construction and Evaluation of Word Space Models,The Construction and Evaluation of Word Space Models,6f8ccd02063b1b36ae86b4a496d972d8a4d85948
436,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/875,A Hybrid Morphology-Based POS Tagger for Persian,A Hybrid Morphology-Based POS Tagger for Persian,24c17d92b6915c9578a42cc692629feb1d3abc3c
437,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/594,Learning Morphology with Morfette,Learning Morphology with Morfette,b138f3a54e9903a7295fe1441bae03a2ff1c123c
438,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/459,Corpus-based Semantic Relatedness for the Construction of Polish WordNet,Corpus-based Semantic Relatedness for the Construction of Polish WordNet,5b5cdab7f3665e61122c0d0f9c33d9d79a162719
439,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/175,Automatic Construction of a Japanese-Chinese Dictionary via English,Automatic Construction of a Japanese-Chinese Dictionary via English,ad050a6dbe9b8b3e0564ac96a0621981da869a95
440,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/250,Building a Golden Collection of Parallel Multi-Language Word Alignment,Building a Golden Collection of Parallel Multi-Language Word Alignment,5a50dc42dfb340e17e04b66fd2c58a8f934ec0c8
441,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/874,Linguistic Resources for Reconstructing Spontaneous Speech Text,Linguistic Resources for Reconstructing Spontaneous Speech Text,eeeebdd5fd8ced8bed77e6675d39a09058207763
442,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/218,The BNC Parsed with RASP4UIMA,The BNC Parsed with RASP4UIMA,d4d3c385bdde1687a3c5708c69bdebc4ebf0ddf8
443,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/873,Annotating Students  Understanding of Science Concepts,Annotating Students' Understanding of Science Concepts,e0d66a474c61da37a3feafd885dafc38e4c16252
444,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/740,Production in a Multimodal Corpus: how Speakers Communicate Complex Actions,Production in a Multimodal Corpus: how Speakers Communicate Complex Actions,784c2091003d67f3015bf3264cf213aa93bba8a4
445,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/516,Exploiting Multiply Annotated Corpora in Biomedical Information Extraction Tasks,Exploiting Multiply Annotated Corpora in Biomedical Information Extraction Tasks,44ade18e1506546c51934e8f92c05594759aa5e9
446,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/674,Comparing Corpus-based to Web-based Lookup Techniques for Automatic English Inclusion Detection,Comparing Corpus-based to Web-based Lookup Techniques for Automatic English Inclusion Detection,d491f3436ac2086001e27bc021b19b3a4ef269f8
447,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/648,Language Resources for Studying Argument,Language Resources for Studying Argument,214cc92752b1eb7a9eee3b8f4e4c3962734fc4bb
448,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/639,"SECTra_w.1: an Online Collaborative System for Evaluating, Post-editing and Presenting MT Translation Corpora","SECTra_w.1: an Online Collaborative System for Evaluating, Post-editing and Presenting MT Translation Corpora",657ba98e536ec50ed1ce5466c59d9c1302bf5843
449,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/749,A Comparison of Various Methods for Concept Tagging for Spoken Language Understanding,A Comparison of Various Methods for Concept Tagging for Spoken Language Understanding,04860cf4821cb4c171af72856eafdec35903026e
450,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/613,The PIT Corpus of German Multi-Party Dialogues,The PIT Corpus of German Multi-Party Dialogues,b93aa3519161f53dde46526e451a6637efa8538d
451,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/559,Evaluating the Relationship between Linguistic and Geographic Distances using a 3D Visualization,Evaluating the Relationship between Linguistic and Geographic Distances using a 3D Visualization,931c18c4d04bc90f5da50d9ea7e648803695616e
452,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/126,"Sentence Alignment in DPC: Maximizing Precision, Minimizing Human Effort","Sentence Alignment in DPC: Maximizing Precision, Minimizing Human Effort",7bfd937e95807ce98aca4ac9efe0b95e60dbf37d
453,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/160,Classification Procedures for Software Evaluation,Classification Procedures for Software Evaluation,c2a80fd3891f6b2838413986e3450c83d6e3543c
454,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/611,Lexical Ontology Extraction using Terminology Analysis: Automating Video Annotation,Lexical Ontology Extraction using Terminology Analysis: Automating Video Annotation,c7bf2dbf1f5214f78482654b4be34727f513408b
455,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/336,Emotion Recognition from Speech: Stress Experiment,Emotion Recognition from Speech: Stress Experiment,4caa2851f01547ecf159e40adf4a1f668fc11e53
456,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/309,Unsupervised Parts-of-Speech Induction for Bengali,Unsupervised Parts-of-Speech Induction for Bengali,aae7163b7d307e69938e93ef285e71230cfbf451
457,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/610,A Bilingual Corpus of Inter-linked Events,A Bilingual Corpus of Inter-linked Events,ef8467f3660f612c1fc26aab922bec391c702b3c
458,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/554,Speech Errors on Frequently Observed Homophones in French: Perceptual Evaluation vs Automatic Classification,Speech Errors on Frequently Observed Homophones in French: Perceptual Evaluation vs Automatic Classification,3bbdf01105b558b8dc757979c164202f5a34c251
459,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/390,Complete and Consistent Annotation of WordNet using the Top Concept Ontology,Complete and Consistent Annotation of WordNet using the Top Concept Ontology,f84ac621bba75e09c9b5ef35156cb46357200e81
460,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/617,MASC: the Manually Annotated Sub-Corpus of American English,MASC: the Manually Annotated Sub-Corpus of American English,3b037c6ecd02dc044e17ab0a3aa635fbe25c255f
461,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/869,ANNALIST - ANNotation ALIgnment and Scoring Tool,ANNALIST - ANNotation ALIgnment and Scoring Tool,2f9af2f895735cea8c8f191d1010a3abfb46b19b
462,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/758,Combining Terminology Resources and Statistical Methods for Entity Recognition: an Evaluation,Combining Terminology Resources and Statistical Methods for Entity Recognition: an Evaluation,ed2303ea397a67389111f5d214ffa919c2bc375b
463,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/812,Lexicon Schemas and Related Data Models: when Standards Meet Users,Lexicon Schemas and Related Data Models: when Standards Meet Users,15a42605028745b7a7b428bf6cf47be4f30e4f7d
464,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/614,Adaptation of Relation Extraction Rules to New Domains,Adaptation of Relation Extraction Rules to New Domains,3743c33b29c1184a7ea61a51012143a241738c40
465,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/382,BLEU+: a Tool for Fine-Grained BLEU Computation,BLEU+: a Tool for Fine-Grained BLEU Computation,74095522be481badac969cf3233a598859889978
466,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/28,The 2008 Oriental COCOSDA Book Project: in Commemoration of the First Decade of Sustained Activities in Asia,The 2008 Oriental COCOSDA Book Project: in Commemoration of the First Decade of Sustained Activities in Asia,d3a1d4cad535b8d39f8c246d11181a14dcf57686
467,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/184,Adjectives in the Dutch Semantic Lexical Database CORNETTO,Adjectives in the Dutch Semantic Lexical Database CORNETTO,7a2b71bda4e9aa674f0f532b5dad6ca19235edd2
468,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/439,Standardising Bilingual Lexical Resources According to the Lexicon Markup Framework,Standardising Bilingual Lexical Resources According to the Lexicon Markup Framework,379d3a33745af56735b423ef06bbdd065ff83443
469,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/255,"Integrating Lexical Units, Synsets and Ontology in the Cornetto Database","Integrating Lexical Units, Synsets and Ontology in the Cornetto Database",88e98c6fcafffa3c5599190603f1eb4ebce6baa1
470,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/609,Development of the Japanese WordNet,Development of the Japanese WordNet,4b2d6e2a907ee9fa678038422fd842f526d53eeb
471,https://w3id.org/scholarlydata/inproceedings/lrec2008/papers/583,How to Compare Treebanks,How to Compare Treebanks,77e03ecaefc050b8e972dcecbfec814cf664d9f6
